ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region,region_distribution/52/percentage,region_distribution/52/region,region_distribution/53/percentage,region_distribution/53/region,region_distribution/54/percentage,region_distribution/54/region,region_distribution/55/percentage,region_distribution/55/region,region_distribution/56/percentage,region_distribution/56/region,region_distribution/57/percentage,region_distribution/57/region,region_distribution/58/percentage,region_distribution/58/region,region_distribution/59/percentage,region_distribution/59/region,region_distribution/60/percentage,region_distribution/60/region,region_distribution/61/percentage,region_distribution/61/region,region_distribution/62/percentage,region_distribution/62/region,region_distribution/63/percentage,region_distribution/63/region,region_distribution/64/percentage,region_distribution/64/region,region_distribution/65/percentage,region_distribution/65/region,region_distribution/66/percentage,region_distribution/66/region,region_distribution/67/percentage,region_distribution/67/region,region_distribution/68/percentage,region_distribution/68/region,region_distribution/69/percentage,region_distribution/69/region,region_distribution/70/percentage,region_distribution/70/region,region_distribution/71/percentage,region_distribution/71/region,region_distribution/72/percentage,region_distribution/72/region,region_distribution/73/percentage,region_distribution/73/region,region_distribution/74/percentage,region_distribution/74/region,region_distribution/75/percentage,region_distribution/75/region,region_distribution/76/percentage,region_distribution/76/region,region_distribution/77/percentage,region_distribution/77/region,region_distribution/78/percentage,region_distribution/78/region,region_distribution/79/percentage,region_distribution/79/region,region_distribution/80/percentage,region_distribution/80/region,region_distribution/81/percentage,region_distribution/81/region,region_distribution/82/percentage,region_distribution/82/region,region_distribution/83/percentage,region_distribution/83/region,region_distribution/84/percentage,region_distribution/84/region,region_distribution/85/percentage,region_distribution/85/region,region_distribution/86/percentage,region_distribution/86/region,region_distribution/87/percentage,region_distribution/87/region,region_distribution/88/percentage,region_distribution/88/region,region_distribution/89/percentage,region_distribution/89/region,region_distribution/90/percentage,region_distribution/90/region,region_distribution/91/percentage,region_distribution/91/region,region_distribution/92/percentage,region_distribution/92/region,region_distribution/93/percentage,region_distribution/93/region,region_distribution/94/percentage,region_distribution/94/region,region_distribution/95/percentage,region_distribution/95/region,region_distribution/96/percentage,region_distribution/96/region,region_distribution/97/percentage,region_distribution/97/region,region_distribution/98/percentage,region_distribution/98/region,region_distribution/99/percentage,region_distribution/99/region,region_distribution/100/percentage,region_distribution/100/region,region_distribution/101/percentage,region_distribution/101/region,region_distribution/102/percentage,region_distribution/102/region,region_distribution/103/percentage,region_distribution/103/region,region_distribution/104/percentage,region_distribution/104/region,region_distribution/105/percentage,region_distribution/105/region,region_distribution/106/percentage,region_distribution/106/region,region_distribution/107/percentage,region_distribution/107/region,region_distribution/108/percentage,region_distribution/108/region,region_distribution/109/percentage,region_distribution/109/region,region_distribution/110/percentage,region_distribution/110/region,region_distribution/111/percentage,region_distribution/111/region,region_distribution/112/percentage,region_distribution/112/region,region_distribution/113/percentage,region_distribution/113/region,region_distribution/114/percentage,region_distribution/114/region,region_distribution/115/percentage,region_distribution/115/region,region_distribution/116/percentage,region_distribution/116/region,region_distribution/117/percentage,region_distribution/117/region,region_distribution/118/percentage,region_distribution/118/region,region_distribution/119/percentage,region_distribution/119/region,region_distribution/120/percentage,region_distribution/120/region,region_distribution/121/percentage,region_distribution/121/region,region_distribution/122/percentage,region_distribution/122/region,region_distribution/123/percentage,region_distribution/123/region,region_distribution/124/percentage,region_distribution/124/region,region_distribution/125/percentage,region_distribution/125/region
A strong Endangered Species Act is the best hope for survival for at risk animals. Tell Congress to protect endangered species from Trump’s government -- add your name!,2019-08-22T19:13:18+0000,Greenpeace USA,0,99,0,999,0.009456,Alabama,0.007092,South Dakota,0.009456,New Mexico,0.056738,New York,0.028369,North Carolina,0.002364,North Dakota,0.033097,Ohio,0.014184,Oklahoma,0.023641,Oregon,0.052009,Pennsylvania,0.018913,South Carolina,0.014184,Tennessee,0.009456,New Hampshire,0.073286,Texas,0.014184,Utah,0.002364,Vermont,0.01182,Virginia,0.021277,Washington,0.028369,Wisconsin,0.002364,Alaska,0.002364,Nebraska,0.004728,Rhode Island,0.037825,New Jersey,0.009456,Nevada,0.023641,Arizona,0.047281,Illinois,0.004728,Arkansas,0.073286,California,0.021277,Colorado,0.016548,Connecticut,0.002364,Delaware,0.08747,Florida,0.018913,Georgia,0.007092,Hawaii,0.007092,Idaho,0.004728,Indiana,0.028369,Missouri,0.01182,Iowa,0.009456,Kansas,0.01182,Kentucky,0.009456,Louisiana,0.01182,Maine,0.018913,Maryland,0.018913,Massachusetts,0.054374,Michigan,0.014184,Minnesota,0.007092,Mississippi,0.002364,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:13:16+0000,Greenpeace USA,0,99,1000,4999,0.002558,Alabama,0.00682,Rhode Island,0.005115,New Hampshire,0.02387,New Jersey,0.009378,New Mexico,0.070759,New York,0.024723,North Carolina,0.039216,Ohio,0.01364,Oklahoma,0.025575,Oregon,0.038363,Pennsylvania,0.011083,South Carolina,0.00341,Nebraska,0.001705,South Dakota,0.018755,Tennessee,0.047741,Texas,0.016198,Utah,0.004263,Vermont,0.018755,Virginia,0.034953,Washington,0.009378,West Virginia,0.028133,Wisconsin,0.002558,Wyoming,0.008525,Nevada,0.007673,Montana,0.00682,Alaska,0.045183,Illinois,0.02387,Arizona,0.01364,Arkansas,0.094629,California,0.034953,Colorado,0.00682,Connecticut,0.005968,Delaware,0.067349,Florida,0.02387,Georgia,0.002558,Hawaii,0.00682,Idaho,0.02387,Indiana,0.023018,Missouri,0.011935,Iowa,0.005968,Kansas,0.01023,Kentucky,0.004263,Louisiana,0.009378,Maine,0.01705,Maryland,0.023018,Massachusetts,0.040068,Michigan,0.023018,Minnesota,0.001705,Mississippi,0.000853,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:13:13+0000,Greenpeace USA,0,99,5000,9999,0.007663,Alabama,0.041533,Pennsylvania,0.009195,Nevada,0.007816,New Hampshire,0.021303,New Jersey,0.009962,New Mexico,0.05318,New York,0.024061,North Carolina,0.003218,North Dakota,0.044138,Ohio,0.011494,Oklahoma,0.024215,Oregon,0.004291,Rhode Island,0.005364,Montana,0.009962,South Carolina,0.001839,South Dakota,0.016398,Tennessee,0.053946,Texas,0.01318,Utah,0.004598,Vermont,0.022375,Virginia,0.034176,Washington,0.006897,West Virginia,0.024674,Wisconsin,0.007356,Nebraska,0.02023,Missouri,0.003372,Alaska,0.00751,Idaho,0.024828,Arizona,0.009349,Arkansas,0.107893,California,0.035096,Colorado,0.014713,Connecticut,0.003065,Delaware,0.001073,"Washington, District of Columbia",0.078314,Florida,0.016552,Georgia,0.004291,Hawaii,0.041686,Illinois,0.002605,Mississippi,0.021916,Indiana,0.010421,Iowa,0.008582,Kansas,0.015019,Kentucky,0.00705,Louisiana,0.007969,Maine,0.012567,Maryland,0.020536,Massachusetts,0.043525,Michigan,0.016092,Minnesota,0.002912,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🚨 Time is running out. 🚨
Sign our petition to tell Congress to protect the Endangered Species Act from attacks by Donald Trump and his cronies.",2019-08-22T19:13:12+0000,Greenpeace USA,0,99,5000,9999,0.006282,Alabama,0.032151,Pennsylvania,0.011271,Nevada,0.006467,New Hampshire,0.020325,New Jersey,0.010902,New Mexico,0.054324,New York,0.031596,North Carolina,0.001663,North Dakota,0.037509,Ohio,0.015152,Oklahoma,0.02476,Oregon,0.00388,Rhode Island,0.00388,Montana,0.007761,South Carolina,0.003141,South Dakota,0.014597,Tennessee,0.074464,Texas,0.014412,Utah,0.003695,Vermont,0.019956,Virginia,0.036031,Washington,0.004989,West Virginia,0.024021,Wisconsin,0.009424,Nebraska,0.023466,Missouri,0.003511,Alaska,0.007945,Idaho,0.026792,Arizona,0.006837,Arkansas,0.113267,California,0.04065,Colorado,0.012565,Connecticut,0.002772,Delaware,0.002587,"Washington, District of Columbia",0.067997,Florida,0.017554,Georgia,0.006652,Hawaii,0.038433,Illinois,0.002587,Mississippi,0.025684,Indiana,0.010717,Iowa,0.008684,Kansas,0.013858,Kentucky,0.006282,Louisiana,0.00813,Maine,0.012934,Maryland,0.015706,Massachusetts,0.033259,Michigan,0.015521,Minnesota,0.002956,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:13:10+0000,Greenpeace USA,0,99,1000,4999,0.00283,Alabama,0.004717,Rhode Island,0.006604,New Hampshire,0.018868,New Jersey,0.011321,New Mexico,0.049057,New York,0.026415,North Carolina,0.00283,North Dakota,0.036792,Ohio,0.012264,Oklahoma,0.015094,Oregon,0.05283,Pennsylvania,0.00566,South Carolina,0.009434,Nebraska,0.00283,South Dakota,0.014151,Tennessee,0.070755,Texas,0.015094,Utah,0.004717,Vermont,0.011321,Virginia,0.031132,Washington,0.000943,West Virginia,0.017925,Wisconsin,0.001887,Wyoming,0.008491,Nevada,0.00566,Montana,0.000943,Alaska,0.039623,Illinois,0.030189,Arizona,0.003774,Arkansas,0.109434,California,0.029245,Colorado,0.014151,Connecticut,0.001887,"Washington, District of Columbia",0.083962,Florida,0.018868,Georgia,0.000943,Hawaii,0.003774,Idaho,0.034906,Indiana,0.027358,Missouri,0.011321,Iowa,0.012264,Kansas,0.020755,Kentucky,0.011321,Louisiana,0.011321,Maine,0.015094,Maryland,0.032075,Massachusetts,0.028302,Michigan,0.016038,Minnesota,0.001887,Mississippi,0.000943,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The world is already facing an extinction crisis and now Trump’s government has introduced new rules that make it easier for corporate polluters to profit off threatening endangered species.  Call on your Member of Congress to take swift action and protect endangered species. Sign the petition!,2019-08-22T19:13:10+0000,Greenpeace USA,0,99,0,999,0.008772,Alabama,0.038012,Texas,0.032164,North Carolina,0.002924,North Dakota,0.035088,Ohio,0.023392,Oklahoma,0.026316,Oregon,0.049708,Pennsylvania,0.002924,Rhode Island,0.01462,South Carolina,0.005848,Tennessee,0.005848,Utah,0.005848,New Mexico,0.002924,Vermont,0.01462,Virginia,0.020468,Washington,0.01462,West Virginia,0.020468,Wisconsin,0.008772,Wyoming,0.005848,Connecticut,0.002924,"Washington, District of Columbia",0.008772,Hawaii,0.002924,Nebraska,0.073099,New York,0.032164,New Jersey,0.005848,Alaska,0.040936,Indiana,0.02924,Arizona,0.008772,Arkansas,0.093567,California,0.035088,Colorado,0.002924,Delaware,0.093567,Florida,0.011696,Georgia,0.01462,Idaho,0.035088,Illinois,0.01462,Iowa,0.005848,New Hampshire,0.005848,Kansas,0.011696,Kentucky,0.002924,Louisiana,0.008772,Maine,0.01462,Maryland,0.01462,Massachusetts,0.038012,Michigan,0.01462,Minnesota,0.026316,Missouri,0.008772,Montana,0.002924,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Don’t let Trump and corporate polluters carry out their extinction plan to make a cheap buck. Sign our petition to tell Congress to protect the Endangered Species Act now!,2019-08-22T19:13:08+0000,Greenpeace USA,0,99,0,999,0.005025,Alabama,0.070352,Texas,0.090452,New York,0.015075,North Carolina,0.060302,Ohio,0.01005,Oklahoma,0.050251,Pennsylvania,0.020101,Rhode Island,0.035176,South Carolina,0.035176,Tennessee,0.020101,Virginia,0.005025,New Hampshire,0.025126,Washington,0.005025,West Virginia,0.01005,Wisconsin,0.005025,Georgia,0.005025,Iowa,0.005025,Maine,0.01005,New Jersey,0.020101,Oregon,0.025126,New Mexico,0.01005,Nevada,0.005025,Alaska,0.015075,Illinois,0.025126,Arizona,0.070352,California,0.030151,Colorado,0.020101,Connecticut,0.015075,Delaware,0.105528,Florida,0.020101,Hawaii,0.015075,Idaho,0.020101,Indiana,0.005025,Nebraska,0.01005,Kansas,0.015075,Kentucky,0.005025,Louisiana,0.015075,Massachusetts,0.025126,Michigan,0.01005,Minnesota,0.015075,Missouri,0.015075,Montana,0.005025,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:13:07+0000,Greenpeace USA,0,99,1000,4999,0.00765,Alabama,0.051808,Pennsylvania,0.008693,Nevada,0.00904,New Hampshire,0.02121,New Jersey,0.011127,New Mexico,0.04694,New York,0.03025,North Carolina,0.002434,North Dakota,0.043463,Ohio,0.012865,Oklahoma,0.029903,Oregon,0.005563,Rhode Island,0.004868,Montana,0.008693,South Carolina,0.005216,South Dakota,0.020862,Tennessee,0.053547,Texas,0.005563,Utah,0.004868,Vermont,0.026078,Virginia,0.0379,Washington,0.008345,West Virginia,0.025382,Wisconsin,0.004868,Nebraska,0.017038,Missouri,0.006259,Alaska,0.007302,Idaho,0.027816,Arizona,0.00904,Arkansas,0.08936,California,0.028512,Colorado,0.011822,Connecticut,0.002086,Delaware,0.001739,"Washington, District of Columbia",0.08032,Florida,0.019124,Georgia,0.003477,Hawaii,0.034075,Illinois,0.002434,Mississippi,0.025382,Indiana,0.011474,Iowa,0.010779,Kansas,0.015647,Kentucky,0.00452,Louisiana,0.009736,Maine,0.014256,Maryland,0.020167,Massachusetts,0.043463,Michigan,0.01669,Minnesota,0.000348,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:13:06+0000,Greenpeace USA,0,99,1000,4999,0.009888,Alabama,0.003146,Rhode Island,0.004494,New Hampshire,0.017528,New Jersey,0.00809,New Mexico,0.042697,New York,0.026966,North Carolina,0.003596,North Dakota,0.054382,Ohio,0.017528,Oklahoma,0.021124,Oregon,0.051685,Pennsylvania,0.009888,South Carolina,0.007191,Nebraska,0.003596,South Dakota,0.016629,Tennessee,0.062921,Texas,0.009888,Utah,0.001798,Vermont,0.022022,Virginia,0.028764,Washington,0.013933,West Virginia,0.022921,Wisconsin,0.003146,Wyoming,0.006742,Nevada,0.009888,Montana,0.003146,Alaska,0.033708,Illinois,0.02427,Arizona,0.011236,Arkansas,0.088989,California,0.025169,Colorado,0.009888,Connecticut,0.002697,Delaware,0.076854,Florida,0.020225,Georgia,0.003146,Hawaii,0.00809,Idaho,0.030112,Indiana,0.023371,Missouri,0.017079,Iowa,0.012584,Kansas,0.017978,Kentucky,0.010337,Louisiana,0.00764,Maine,0.009888,Maryland,0.013933,Massachusetts,0.046742,Michigan,0.01618,Minnesota,0.005843,Mississippi,0.000449,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We need to stop Donald Trump from eliminating protections for endangered animals by executive order. Don’t wait, sign our petition to tell your Member of Congress to act now!",2019-08-22T19:13:05+0000,Greenpeace USA,0,99,1000,4999,0.006098,Alabama,0.00813,South Carolina,0.014228,New Jersey,0.007114,New Mexico,0.063008,New York,0.019309,North Carolina,0.002033,North Dakota,0.034553,Ohio,0.00813,Oklahoma,0.010163,Oregon,0.054878,Pennsylvania,0.002033,Rhode Island,0.004065,South Dakota,0.009146,Nevada,0.022358,Tennessee,0.068089,Texas,0.010163,Utah,0.004065,Vermont,0.018293,Virginia,0.031504,Washington,0.009146,West Virginia,0.025407,Wisconsin,0.001016,Wyoming,0.001016,Alaska,0.007114,New Hampshire,0.009146,Nebraska,0.030488,Arizona,0.026423,Indiana,0.004065,Arkansas,0.104675,California,0.025407,Colorado,0.013211,Connecticut,0.004065,Delaware,0.067073,Florida,0.022358,Georgia,0.004065,Hawaii,0.004065,Idaho,0.04878,Illinois,0.014228,Iowa,0.007114,Montana,0.011179,Kansas,0.02439,Kentucky,0.006098,Louisiana,0.004065,Maine,0.013211,Maryland,0.033537,Massachusetts,0.04065,Michigan,0.012195,Minnesota,0.003049,Mississippi,0.023374,Missouri,0.002033,"Washington, District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"🚨 Time is running out. 🚨
Sign our petition to tell Congress to protect the Endangered Species Act from attacks by Donald Trump and his cronies.",2019-08-22T19:13:03+0000,Greenpeace USA,0,99,0,999,0.014765,Alabama,0.010738,South Carolina,0.006711,New Mexico,0.063087,New York,0.044295,North Carolina,0.001342,North Dakota,0.060403,Ohio,0.016107,Oklahoma,0.010738,Oregon,0.048322,Pennsylvania,0.002685,Rhode Island,0.006711,South Dakota,0.005369,New Hampshire,0.016107,Tennessee,0.045638,Texas,0.005369,Utah,0.004027,Vermont,0.020134,Virginia,0.02953,Washington,0.012081,West Virginia,0.020134,Wisconsin,0.005369,Wyoming,0.001342,"Washington, District of Columbia",0.033557,New Jersey,0.009396,Nevada,0.002685,Alaska,0.013423,Indiana,0.037584,Arizona,0.010738,Arkansas,0.09396,California,0.025503,Colorado,0.016107,Connecticut,0.069799,Florida,0.01745,Georgia,0.001342,Hawaii,0.008054,Idaho,0.036242,Illinois,0.010738,Iowa,0.005369,Nebraska,0.013423,Kansas,0.008054,Kentucky,0.008054,Louisiana,0.010738,Maine,0.016107,Maryland,0.012081,Massachusetts,0.034899,Michigan,0.020134,Minnesota,0.024161,Missouri,0.006711,Montana,0.002685,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:13:02+0000,Greenpeace USA,100,499,10000,49999,0.005742,Alabama,0.044648,Pennsylvania,0.009684,Nevada,0.009341,New Hampshire,0.024081,New Jersey,0.007199,New Mexico,0.063416,New York,0.029308,North Carolina,0.002228,North Dakota,0.045848,Ohio,0.010884,Oklahoma,0.02331,Oregon,0.004885,Rhode Island,0.002999,Montana,0.01234,South Carolina,0.004113,South Dakota,0.018168,Tennessee,0.052704,Texas,0.012855,Utah,0.004885,Vermont,0.019796,Virginia,0.033336,Washington,0.006084,West Virginia,0.025366,Wisconsin,0.00677,Nebraska,0.022196,Missouri,0.003942,Alaska,0.007199,Idaho,0.023053,Arizona,0.007456,Arkansas,0.076785,California,0.029994,Colorado,0.017139,Connecticut,0.002828,Delaware,0.000943,"Washington, District of Columbia",0.05776,Florida,0.018082,Georgia,0.003342,Hawaii,0.049447,Illinois,0.002828,Mississippi,0.028709,Indiana,0.013454,Iowa,0.008913,Kansas,0.017654,Kentucky,0.005399,Louisiana,0.007199,Maine,0.012255,Maryland,0.03625,Massachusetts,0.042249,Michigan,0.022967,Minnesota,0.001971,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:13:02+0000,Greenpeace USA,100,499,5000,9999,0.009714,Alabama,0.050714,Pennsylvania,0.009143,Nevada,0.007,New Hampshire,0.018286,New Jersey,0.011286,New Mexico,0.052714,New York,0.027429,North Carolina,0.001714,North Dakota,0.049571,Ohio,0.013286,Oklahoma,0.025857,Oregon,0.005,Rhode Island,0.004571,Montana,0.009429,South Carolina,0.003571,South Dakota,0.017429,Tennessee,0.045857,Texas,0.007857,Utah,0.003714,Vermont,0.024429,Virginia,0.036429,Washington,0.009143,West Virginia,0.028429,Wisconsin,0.006714,Nebraska,0.025571,Missouri,0.005,Alaska,0.007429,Idaho,0.026714,Arizona,0.007143,Arkansas,0.082286,California,0.024,Colorado,0.012143,Connecticut,0.003286,Delaware,0.000571,"Washington, District of Columbia",0.074,Florida,0.015143,Georgia,0.004286,Hawaii,0.041,Illinois,0.003429,Mississippi,0.029,Indiana,0.012286,Iowa,0.012286,Kansas,0.015,Kentucky,0.004571,Louisiana,0.009571,Maine,0.012714,Maryland,0.023571,Massachusetts,0.047286,Michigan,0.020714,Minnesota,0.001714,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We only have 60 days to get Congress to protect the Endangered Species Act from the Trump administration's attacks. Sign our petition now to tell your member of Congress to stop the Trump extinction plan!,2019-08-22T19:12:59+0000,Greenpeace USA,100,499,10000,49999,0.007777,Alabama,0.047283,Pennsylvania,0.008606,Nevada,0.008088,New Hampshire,0.023019,New Jersey,0.009851,New Mexico,0.056304,New York,0.030382,North Carolina,0.002178,North Dakota,0.041684,Ohio,0.011406,Oklahoma,0.024471,Oregon,0.005185,Rhode Island,0.006947,Montana,0.013273,South Carolina,0.003733,South Dakota,0.016487,Tennessee,0.045209,Texas,0.006947,Utah,0.004355,Vermont,0.022086,Virginia,0.037536,Washington,0.008295,West Virginia,0.030485,Wisconsin,0.006221,Nebraska,0.021568,Missouri,0.004355,Alaska,0.007155,Idaho,0.025819,Arizona,0.008503,Arkansas,0.085234,California,0.024886,Colorado,0.013998,Connecticut,0.002489,Delaware,0.001348,"Washington, District of Columbia",0.06263,Florida,0.020116,Georgia,0.002903,Hawaii,0.045728,Illinois,0.00394,Mississippi,0.026545,Indiana,0.014517,Iowa,0.011095,Kansas,0.016072,Kentucky,0.005807,Louisiana,0.009332,Maine,0.015346,Maryland,0.021464,Massachusetts,0.04438,Michigan,0.023538,Minnesota,0.003422,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
