ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region,region_distribution/51/percentage,region_distribution/51/region
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.007407,Alabama,0.059259,Ohio,0.007407,Nebraska,0.011111,Nevada,0.018519,New Hampshire,0.011111,New Jersey,0.003704,New Mexico,0.040741,New York,0.048148,North Carolina,0.014815,Oklahoma,0.014815,Mississippi,0.022222,Oregon,0.048148,Pennsylvania,0.011111,South Carolina,0.037037,Tennessee,0.103704,Texas,0.044444,Virginia,0.018519,Washington,0.018519,Missouri,0.018519,Minnesota,0.003704,Alaska,0.003704,Idaho,0.007407,Arizona,0.011111,Arkansas,0.033333,California,0.022222,Colorado,0.007407,Connecticut,0.07037,Florida,0.02963,Georgia,0.040741,Illinois,0.051852,Michigan,0.044444,Indiana,0.011111,Iowa,0.014815,Kansas,0.018519,Kentucky,0.014815,Louisiana,0.025926,Maryland,0.018519,Massachusetts,0.011111,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.028986,Alabama,0.072464,New York,0.086957,Virginia,0.072464,Texas,0.028986,Tennessee,0.028986,South Carolina,0.028986,Rhode Island,0.043478,Pennsylvania,0.014493,Oregon,0.014493,Oklahoma,0.043478,Ohio,0.028986,North Dakota,0.043478,North Carolina,0.043478,New Jersey,0.043478,California,0.014493,Nevada,0.014493,Montana,0.014493,Missouri,0.014493,Minnesota,0.014493,Michigan,0.028986,Kansas,0.057971,Indiana,0.057971,Illinois,0.043478,Georgia,0.086957,Florida,0.014493,Connecticut,0.014493,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.019022,Alabama,0.005435,Rhode Island,0.019022,New Jersey,0.048913,New York,0.043478,North Carolina,0.005435,North Dakota,0.100543,Ohio,0.01087,Oklahoma,0.005435,Oregon,0.046196,Pennsylvania,0.040761,South Carolina,0.005435,Nebraska,0.005435,South Dakota,0.016304,Tennessee,0.089674,Texas,0.002717,Utah,0.008152,Vermont,0.032609,Virginia,0.008152,Washington,0.013587,West Virginia,0.016304,Wisconsin,0.01087,New Hampshire,0.002717,Montana,0.016304,Arizona,0.040761,Indiana,0.01087,Arkansas,0.021739,California,0.008152,Colorado,0.008152,Connecticut,0.002717,"Washington, District of Columbia",0.043478,Florida,0.040761,Georgia,0.002717,Hawaii,0.029891,Illinois,0.01087,Iowa,0.013587,Missouri,0.008152,Kansas,0.021739,Kentucky,0.016304,Louisiana,0.008152,Maine,0.013587,Maryland,0.021739,Massachusetts,0.067935,Michigan,0.019022,Minnesota,0.008152,Mississippi,0.008152,Wyoming,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.029412,Alabama,0.029412,New York,0.014706,Virginia,0.014706,Vermont,0.117647,Texas,0.014706,Tennessee,0.029412,South Carolina,0.029412,Pennsylvania,0.014706,Oregon,0.029412,Oklahoma,0.014706,Ohio,0.014706,North Dakota,0.014706,North Carolina,0.044118,New Jersey,0.029412,Arizona,0.014706,Nebraska,0.044118,Missouri,0.044118,Minnesota,0.058824,Michigan,0.073529,Kentucky,0.029412,Kansas,0.029412,Indiana,0.014706,Illinois,0.102941,Florida,0.029412,Connecticut,0.044118,California,0.044118,Arkansas,0.029412,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.222222,Arizona,0.111111,Louisiana,0.111111,New York,0.111111,North Carolina,0.111111,Pennsylvania,0.111111,Tennessee,0.111111,Texas,0.111111,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.025424,Alabama,0.053672,Pennsylvania,0.002825,New Hampshire,0.008475,New Jersey,0.002825,New Mexico,0.033898,New York,0.048023,North Carolina,0.067797,Ohio,0.022599,Oklahoma,0.00565,Oregon,0.031073,South Carolina,0.002825,Montana,0.031073,Tennessee,0.096045,Texas,0.011299,Utah,0.002825,Vermont,0.048023,Virginia,0.00565,Washington,0.016949,West Virginia,0.014124,Wisconsin,0.002825,Nebraska,0.025424,Missouri,0.002825,Arizona,0.031073,Indiana,0.019774,Arkansas,0.00565,California,0.011299,Colorado,0.014124,Connecticut,0.002825,"Washington, District of Columbia",0.062147,Florida,0.064972,Georgia,0.014124,Illinois,0.008475,Iowa,0.014124,Mississippi,0.011299,Kansas,0.022599,Kentucky,0.025424,Louisiana,0.00565,Maine,0.011299,Maryland,0.031073,Massachusetts,0.062147,Michigan,0.014124,Minnesota,0.00565,Wyoming,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.033654,Alabama,0.019231,Oklahoma,0.019231,Nebraska,0.014423,Nevada,0.033654,New Jersey,0.004808,New Mexico,0.052885,New York,0.033654,North Carolina,0.004808,North Dakota,0.038462,Ohio,0.004808,Oregon,0.033654,Missouri,0.019231,Pennsylvania,0.014423,South Carolina,0.019231,Tennessee,0.091346,Texas,0.024038,Virginia,0.014423,Washington,0.014423,West Virginia,0.014423,Wisconsin,0.004808,Montana,0.028846,Mississippi,0.004808,Alaska,0.028846,Illinois,0.028846,Arizona,0.019231,Arkansas,0.096154,California,0.009615,Colorado,0.004808,Delaware,0.028846,Florida,0.033654,Georgia,0.014423,Idaho,0.028846,Indiana,0.019231,Minnesota,0.014423,Iowa,0.009615,Kansas,0.024038,Kentucky,0.019231,Louisiana,0.004808,Maine,0.019231,Maryland,0.024038,Massachusetts,0.024038,Michigan,0.004808,Wyoming,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.008197,Alabama,0.008197,Pennsylvania,0.008197,New Hampshire,0.02459,New York,0.032787,North Carolina,0.008197,North Dakota,0.065574,Ohio,0.016393,Oklahoma,0.016393,Oregon,0.02459,South Carolina,0.02459,Missouri,0.008197,South Dakota,0.057377,Tennessee,0.114754,Texas,0.016393,Utah,0.032787,Virginia,0.008197,Washington,0.008197,West Virginia,0.008197,Nebraska,0.016393,Mississippi,0.04918,Arizona,0.008197,Idaho,0.02459,Arkansas,0.065574,California,0.016393,Colorado,0.016393,Connecticut,0.02459,Florida,0.016393,Georgia,0.008197,Hawaii,0.02459,Illinois,0.032787,Minnesota,0.016393,Indiana,0.040984,Iowa,0.032787,Kentucky,0.040984,Louisiana,0.008197,Maine,0.008197,Maryland,0.02459,Massachusetts,0.02459,Michigan,0.008197,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.019608,Alabama,0.019608,Nevada,0.019608,Virginia,0.215686,Texas,0.019608,South Carolina,0.078431,Pennsylvania,0.019608,Oregon,0.019608,Oklahoma,0.039216,Ohio,0.039216,New York,0.019608,New Jersey,0.019608,New Hampshire,0.039216,Nebraska,0.078431,California,0.039216,Missouri,0.019608,Mississippi,0.058824,Michigan,0.019608,Massachusetts,0.039216,Iowa,0.019608,Indiana,0.019608,Illinois,0.019608,Georgia,0.058824,Florida,0.019608,Connecticut,0.039216,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.020202,Alabama,0.003367,Rhode Island,0.013468,New Jersey,0.006734,New Mexico,0.063973,New York,0.026936,North Carolina,0.057239,Ohio,0.016835,Oklahoma,0.050505,Pennsylvania,0.023569,South Carolina,0.003367,Nebraska,0.020202,Tennessee,0.114478,Texas,0.010101,Utah,0.003367,Vermont,0.037037,Virginia,0.006734,Washington,0.003367,West Virginia,0.016835,Wisconsin,0.003367,New Hampshire,0.030303,Missouri,0.010101,Arizona,0.043771,Indiana,0.006734,Arkansas,0.020202,California,0.010101,Colorado,0.003367,Connecticut,0.053872,Florida,0.040404,Georgia,0.006734,Idaho,0.026936,Illinois,0.013468,Iowa,0.016835,Mississippi,0.010101,Kansas,0.020202,Kentucky,0.020202,Louisiana,0.003367,Maine,0.047138,Maryland,0.020202,Massachusetts,0.077441,Michigan,0.013468,Minnesota,0.003367,Wyoming,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.010152,Alabama,0.005076,Oklahoma,0.005076,Nevada,0.010152,New Hampshire,0.030457,New Jersey,0.015228,New Mexico,0.030457,New York,0.025381,North Carolina,0.005076,North Dakota,0.055838,Ohio,0.015228,Oregon,0.015228,Montana,0.030457,Pennsylvania,0.005076,Rhode Island,0.025381,South Carolina,0.020305,Tennessee,0.060914,Texas,0.005076,Utah,0.055838,Virginia,0.030457,Washington,0.005076,West Virginia,0.015228,Nebraska,0.045685,Missouri,0.005076,Alaska,0.010152,Idaho,0.015228,Arizona,0.020305,Arkansas,0.040609,California,0.010152,Colorado,0.010152,Connecticut,0.010152,Delaware,0.076142,Florida,0.030457,Georgia,0.005076,Hawaii,0.020305,Illinois,0.005076,Mississippi,0.040609,Indiana,0.030457,Iowa,0.010152,Kansas,0.020305,Kentucky,0.030457,Louisiana,0.010152,Maryland,0.040609,Massachusetts,0.020305,Michigan,0.005076,Minnesota,0.010152,Wisconsin,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.058824,Arizona,0.058824,California,0.058824,Florida,0.058824,Georgia,0.058824,Indiana,0.058824,Iowa,0.058824,Minnesota,0.117647,New York,0.117647,Ohio,0.058824,Oklahoma,0.117647,Pennsylvania,0.117647,Texas,0.058824,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.009524,Alabama,0.042857,Pennsylvania,0.004762,Nevada,0.014286,New Hampshire,0.009524,New Jersey,0.019048,New York,0.052381,North Carolina,0.052381,Ohio,0.02381,Oklahoma,0.014286,Oregon,0.004762,Rhode Island,0.004762,Montana,0.042857,South Carolina,0.004762,South Dakota,0.009524,Tennessee,0.152381,Texas,0.004762,Utah,0.004762,Vermont,0.057143,Virginia,0.009524,Washington,0.009524,West Virginia,0.014286,Nebraska,0.042857,Missouri,0.004762,Arizona,0.02381,Illinois,0.028571,Arkansas,0.009524,California,0.014286,Colorado,0.009524,Connecticut,0.004762,Delaware,0.004762,"Washington, District of Columbia",0.028571,Florida,0.047619,Georgia,0.004762,Idaho,0.033333,Indiana,0.009524,Mississippi,0.009524,Iowa,0.004762,Kansas,0.028571,Kentucky,0.042857,Louisiana,0.004762,Maine,0.009524,Maryland,0.009524,Massachusetts,0.038095,Michigan,0.014286,Minnesota,0.009524,Wisconsin,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.01087,Arizona,0.021739,New Jersey,0.054348,Virginia,0.163043,Texas,0.01087,Tennessee,0.01087,South Dakota,0.021739,South Carolina,0.054348,Pennsylvania,0.032609,Oklahoma,0.076087,Ohio,0.01087,North Dakota,0.043478,North Carolina,0.097826,New York,0.01087,Nevada,0.01087,California,0.021739,Nebraska,0.01087,Mississippi,0.032609,Minnesota,0.032609,Michigan,0.032609,Massachusetts,0.021739,Maryland,0.032609,Kentucky,0.032609,Indiana,0.021739,Illinois,0.021739,Georgia,0.054348,Florida,0.021739,Connecticut,0.032609,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.033755,Alabama,0.029536,Pennsylvania,0.004219,New Mexico,0.033755,New York,0.050633,North Carolina,0.008439,North Dakota,0.07173,Ohio,0.012658,Oklahoma,0.016878,Oregon,0.004219,Rhode Island,0.004219,New Hampshire,0.008439,South Carolina,0.008439,South Dakota,0.033755,Tennessee,0.084388,Texas,0.008439,Utah,0.004219,Vermont,0.042194,Virginia,0.012658,West Virginia,0.012658,New Jersey,0.008439,Nebraska,0.012658,Arkansas,0.021097,Indiana,0.025316,California,0.012658,Colorado,0.004219,Connecticut,0.004219,Delaware,0.075949,Florida,0.059072,Georgia,0.004219,Idaho,0.037975,Illinois,0.029536,Iowa,0.008439,Montana,0.042194,Kentucky,0.046414,Louisiana,0.008439,Maryland,0.008439,Massachusetts,0.016878,Michigan,0.004219,Minnesota,0.008439,Mississippi,0.059072,Missouri,0.016878,Wisconsin,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.037634,Alabama,0.016129,Pennsylvania,0.005376,New Hampshire,0.005376,New Jersey,0.010753,New Mexico,0.026882,New York,0.048387,North Carolina,0.010753,North Dakota,0.080645,Ohio,0.010753,Oklahoma,0.005376,Rhode Island,0.005376,Nebraska,0.043011,South Carolina,0.005376,South Dakota,0.021505,Tennessee,0.096774,Texas,0.005376,Utah,0.016129,Virginia,0.010753,Washington,0.010753,West Virginia,0.005376,Nevada,0.026882,Missouri,0.026882,Arizona,0.037634,Illinois,0.032258,Arkansas,0.032258,California,0.010753,Colorado,0.005376,Connecticut,0.010753,Delaware,0.053763,Florida,0.016129,Georgia,0.005376,Idaho,0.043011,Indiana,0.010753,Mississippi,0.021505,Iowa,0.010753,Kansas,0.032258,Kentucky,0.021505,Louisiana,0.021505,Maryland,0.016129,Massachusetts,0.053763,Michigan,0.016129,Minnesota,0.016129,Wisconsin,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.017007,Alabama,0.044218,Pennsylvania,0.027211,New Jersey,0.006803,New Mexico,0.054422,New York,0.054422,North Carolina,0.013605,North Dakota,0.085034,Ohio,0.013605,Oklahoma,0.003401,Oregon,0.003401,Rhode Island,0.006803,Nevada,0.02381,South Carolina,0.003401,South Dakota,0.017007,Tennessee,0.088435,Texas,0.003401,Utah,0.003401,Vermont,0.037415,Virginia,0.010204,Washington,0.006803,West Virginia,0.013605,New Hampshire,0.006803,Nebraska,0.013605,Arizona,0.034014,Illinois,0.010204,Arkansas,0.013605,California,0.02381,Colorado,0.003401,Connecticut,0.003401,Delaware,0.071429,Florida,0.017007,Georgia,0.010204,Idaho,0.017007,Indiana,0.027211,Missouri,0.02381,Iowa,0.010204,Kansas,0.020408,Kentucky,0.013605,Louisiana,0.020408,Maryland,0.017007,Massachusetts,0.040816,Michigan,0.010204,Minnesota,0.030612,Mississippi,0.02381,Wisconsin,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.021552,Alabama,0.012931,Oregon,0.012931,Nevada,0.008621,New Hampshire,0.008621,New Jersey,0.00431,New Mexico,0.060345,New York,0.064655,North Carolina,0.073276,Ohio,0.021552,Oklahoma,0.047414,Pennsylvania,0.00431,Montana,0.00431,Rhode Island,0.00431,South Carolina,0.017241,Tennessee,0.094828,Texas,0.00431,Utah,0.047414,Virginia,0.00431,Washington,0.008621,West Virginia,0.00431,Nebraska,0.038793,Missouri,0.025862,Arkansas,0.047414,Indiana,0.012931,California,0.017241,Colorado,0.008621,Connecticut,0.00431,Delaware,0.103448,Florida,0.030172,Georgia,0.00431,Idaho,0.021552,Illinois,0.00431,Iowa,0.00431,Mississippi,0.00431,Kansas,0.034483,Kentucky,0.012931,Louisiana,0.008621,Maine,0.008621,Maryland,0.012931,Massachusetts,0.025862,Michigan,0.034483,Minnesota,0.00431,Wisconsin,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.008929,Alaska,0.017857,Oregon,0.026786,New Jersey,0.026786,New Mexico,0.0625,New York,0.035714,North Carolina,0.0625,Ohio,0.0625,Oklahoma,0.008929,Pennsylvania,0.044643,Missouri,0.017857,South Carolina,0.053571,Tennessee,0.071429,Texas,0.008929,Utah,0.008929,Virginia,0.008929,Washington,0.008929,West Virginia,0.008929,Montana,0.008929,Mississippi,0.026786,Arizona,0.008929,Idaho,0.035714,Arkansas,0.053571,California,0.017857,Colorado,0.008929,Connecticut,0.008929,Delaware,0.071429,Florida,0.017857,Georgia,0.035714,Illinois,0.026786,Minnesota,0.035714,Indiana,0.026786,Iowa,0.008929,Kentucky,0.008929,Louisiana,0.008929,Maine,0.008929,Massachusetts,0.017857,Michigan,0.017857,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.025,Arizona,0.05,Minnesota,0.2,Texas,0.075,Pennsylvania,0.025,Oregon,0.025,Oklahoma,0.025,Ohio,0.05,New York,0.025,Missouri,0.025,Mississippi,0.05,Michigan,0.025,Arkansas,0.025,Massachusetts,0.025,Maryland,0.05,Louisiana,0.025,Kentucky,0.025,Kansas,0.05,Iowa,0.075,Georgia,0.05,Florida,0.05,California,0.025,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:21:53+0000,Libertee Shop,0,99,0,999,0.076923,Arizona,0.153846,Illinois,0.153846,Louisiana,0.076923,Minnesota,0.076923,North Carolina,0.076923,Oregon,0.153846,Pennsylvania,0.153846,Texas,0.076923,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.042146,Alabama,0.001916,Oregon,0.003831,Nevada,0.007663,New Hampshire,0.024904,New Jersey,0.005747,New Mexico,0.034483,New York,0.044061,North Carolina,0.007663,North Dakota,0.063218,Ohio,0.028736,Oklahoma,0.045977,Pennsylvania,0.005747,Montana,0.001916,Rhode Island,0.042146,South Carolina,0.032567,Tennessee,0.076628,Texas,0.001916,Utah,0.005747,Vermont,0.024904,Virginia,0.007663,Washington,0.017241,West Virginia,0.017241,Wisconsin,0.009579,Nebraska,0.024904,Missouri,0.005747,Alaska,0.003831,Idaho,0.005747,Arizona,0.019157,Arkansas,0.003831,California,0.009579,Colorado,0.005747,Connecticut,0.001916,Delaware,0.06705,Florida,0.044061,Georgia,0.001916,Hawaii,0.02682,Illinois,0.017241,Mississippi,0.024904,Indiana,0.021073,Iowa,0.01341,Kansas,0.036398,Kentucky,0.021073,Louisiana,0.005747,Maine,0.011494,Maryland,0.005747,Massachusetts,0.042146,Michigan,0.022989,Minnesota,0.003831,Wyoming,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.012658,Alabama,0.094937,Pennsylvania,0.018987,New Hampshire,0.012658,New Jersey,0.031646,New York,0.018987,North Carolina,0.107595,Ohio,0.031646,Oklahoma,0.006329,Rhode Island,0.006329,Missouri,0.018987,South Carolina,0.012658,Tennessee,0.094937,Texas,0.012658,Utah,0.025316,Virginia,0.012658,West Virginia,0.012658,Nebraska,0.012658,Mississippi,0.006329,Arizona,0.006329,Idaho,0.012658,Arkansas,0.012658,California,0.018987,Colorado,0.012658,Connecticut,0.006329,Delaware,0.063291,Florida,0.050633,Illinois,0.025316,Minnesota,0.037975,Indiana,0.044304,Iowa,0.031646,Kentucky,0.012658,Louisiana,0.018987,Maryland,0.012658,Massachusetts,0.063291,Michigan,0.018987,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.023423,Alabama,0.066667,Pennsylvania,0.010811,Nebraska,0.001802,New Hampshire,0.012613,New Jersey,0.034234,New York,0.055856,North Carolina,0.014414,North Dakota,0.068468,Ohio,0.021622,Oklahoma,0.003604,Oregon,0.003604,Rhode Island,0.032432,Missouri,0.025225,South Carolina,0.005405,South Dakota,0.014414,Tennessee,0.09009,Texas,0.003604,Utah,0.001802,Vermont,0.025225,Virginia,0.001802,Washington,0.009009,West Virginia,0.001802,Montana,0.014414,Mississippi,0.003604,Alaska,0.009009,Idaho,0.009009,Arizona,0.018018,Arkansas,0.001802,California,0.014414,Colorado,0.009009,Connecticut,0.003604,Delaware,0.063063,Florida,0.046847,Georgia,0.001802,Hawaii,0.021622,Illinois,0.014414,Minnesota,0.034234,Indiana,0.025225,Iowa,0.023423,Kansas,0.034234,Kentucky,0.021622,Louisiana,0.005405,Maine,0.032432,Maryland,0.021622,Massachusetts,0.032432,Michigan,0.010811,Wisconsin,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.021429,Alabama,0.007143,Rhode Island,0.035714,North Carolina,0.014286,North Dakota,0.078571,Ohio,0.014286,Oklahoma,0.007143,Oregon,0.057143,Pennsylvania,0.028571,South Carolina,0.007143,New Jersey,0.007143,South Dakota,0.035714,Tennessee,0.107143,Texas,0.007143,Utah,0.035714,Virginia,0.007143,Washington,0.007143,West Virginia,0.028571,New York,0.028571,Nebraska,0.014286,Arizona,0.007143,Idaho,0.014286,Arkansas,0.007143,Colorado,0.035714,Connecticut,0.007143,Delaware,0.064286,Florida,0.057143,Georgia,0.021429,Illinois,0.014286,Missouri,0.021429,Indiana,0.007143,Iowa,0.028571,Kansas,0.021429,Kentucky,0.014286,Louisiana,0.035714,Massachusetts,0.064286,Michigan,0.028571,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,1000,4999,0.019747,Alabama,0.007109,Oregon,0.00316,Nevada,0.003949,New Hampshire,0.019747,New Jersey,0.006319,New Mexico,0.054502,New York,0.025276,North Carolina,0.011058,North Dakota,0.041864,Ohio,0.023697,Oklahoma,0.053712,Pennsylvania,0.007899,Montana,0.003949,Rhode Island,0.021327,South Carolina,0.00158,South Dakota,0.024487,Tennessee,0.109795,Texas,0.006319,Utah,0.022117,Virginia,0.022907,Washington,0.011058,West Virginia,0.019747,Wisconsin,0.012638,Nebraska,0.017378,Missouri,0.00158,Alaska,0.007109,Idaho,0.018167,Arizona,0.014218,Arkansas,0.033965,California,0.011058,Colorado,0.009479,Connecticut,0.00316,Delaware,0.00158,"Washington, District of Columbia",0.06793,Florida,0.033965,Georgia,0.00237,Hawaii,0.038705,Illinois,0.009479,Mississippi,0.027646,Indiana,0.010269,Iowa,0.015798,Kansas,0.019747,Kentucky,0.018167,Louisiana,0.004739,Maine,0.020537,Maryland,0.016588,Massachusetts,0.033175,Michigan,0.027646,Minnesota,0.00158,Wyoming,,,,
🇺🇸Grab Yours Here => smarturl.it/2309iy ⬅,2019-08-22T08:12:23+0000,Libertee Shop,0,99,0,999,0.025316,Alabama,0.082278,Pennsylvania,0.018987,New Jersey,0.006329,New Mexico,0.037975,New York,0.050633,North Carolina,0.025316,North Dakota,0.06962,Ohio,0.025316,Oklahoma,0.006329,Oregon,0.018987,South Carolina,0.006329,Nevada,0.025316,Tennessee,0.063291,Texas,0.006329,Utah,0.006329,Vermont,0.037975,Virginia,0.006329,Washington,0.018987,West Virginia,0.012658,Wisconsin,0.018987,New Hampshire,0.012658,Nebraska,0.006329,Alaska,0.025316,Iowa,0.006329,Arkansas,0.025316,California,0.012658,Colorado,0.025316,Connecticut,0.050633,Florida,0.018987,Georgia,0.018987,Illinois,0.037975,Indiana,0.012658,Kansas,0.025316,Missouri,0.012658,Kentucky,0.006329,Louisiana,0.012658,Maine,0.012658,Maryland,0.031646,Massachusetts,0.044304,Michigan,0.012658,Minnesota,0.012658,Mississippi,0.006329,Wyoming,,,,,,,,,,,,,,,,,,
