ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"The point is to peddle group resentment. Its uglier forms — explicit white supremacy — would have little appeal to the broader audience. Instead, the dog-whistling politician uses words that appear to promote ideas of security, pride or patriotism. For these voters, the cloaked language is more comfortable; it hides the racial character of what the politician is actually selling.",2019-08-19T00:11:59+0000,The New Press,0,99,0,999,0.039024,Arizona,0.004878,Nebraska,0.014634,Colorado,0.004878,Hawaii,0.034146,Illinois,0.009756,Indiana,0.009756,Louisiana,0.009756,Maine,0.053659,Michigan,0.004878,Minnesota,0.009756,Mississippi,0.004878,Nevada,0.014634,Alaska,0.004878,New Hampshire,0.02439,New Jersey,0.029268,Ohio,0.019512,Oklahoma,0.014634,South Carolina,0.004878,South Dakota,0.019512,Utah,0.004878,Vermont,0.004878,West Virginia,0.004878,Arkansas,0.02439,Alabama,0.073171,California,0.04878,Missouri,0.009756,Connecticut,0.073171,Florida,0.02439,Georgia,0.009756,Idaho,0.019512,Iowa,0.014634,Kansas,0.029268,Kentucky,0.009756,Maryland,0.009756,Massachusetts,0.009756,Montana,0.019512,Wisconsin,0.014634,New Mexico,0.034146,New York,0.029268,North Carolina,0.029268,Oregon,0.019512,Pennsylvania,0.009756,Tennessee,0.087805,Texas,0.014634,Virginia,0.034146,Washington,0.004878,Wyoming,,,,,,,,
"So many white people ask us what they can actually do in their everyday lives to be actively anti racist. We tell them to learn, speak up and amplify the voices of people of color. Tag a friend who wants to be part of the solution just like you do. #ShowUp 
Thank you for this list @derrickclifton",2019-08-18T18:26:06+0000,From Privilege to Progress,0,99,0,999,0.090909,California,0.090909,Delaware,0.090909,Maryland,0.090909,Missouri,0.090909,Montana,0.090909,New Jersey,0.181818,New York,0.090909,North Carolina,0.090909,Ohio,0.090909,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"So many white people ask us what they can actually do in their everyday lives to be actively anti racist. We tell them to learn, speak up and amplify the voices of people of color. Tag a friend who wants to be part of the solution just like you do. #ShowUp 
Thank you for this list @derrickclifton",2019-08-18T18:26:06+0000,From Privilege to Progress,0,99,0,999,0.184211,California,0.105263,New York,0.026316,Utah,0.052632,Texas,0.026316,Tennessee,0.026316,South Carolina,0.105263,Pennsylvania,0.026316,Oregon,0.052632,Ohio,0.026316,New Mexico,0.026316,"Washington, District of Columbia",0.052632,New Jersey,0.026316,Minnesota,0.026316,Michigan,0.026316,Massachusetts,0.026316,Maryland,0.052632,Louisiana,0.026316,Georgia,0.052632,Florida,0.052632,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"U.S. flags? ""Make Hong Kong Great Britain Again"" signs? Racist Pepe the frog as a movement icon? Anti-communism? Widespread support from the corporate media?

Not all protests and movements are supportable. Join us for a discussion of the background and character of the Hong Kong protests, the role of imperialism and colonialism -- all in the context of imperialism's offensive against China.

$5 Donation requested. No one turned away for lack of funds!",2019-08-18T17:46:36+0000,John Beacham,0,99,0,999,1,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Send her back."" ""Go back to where you came from."" These racist attacks against Congresswomen of color must STOP.

Condemn racism and stand with the Squad against Donald Trump's racist attacks. Donate $3 or more and get this ""I'm with the Squad!"" bumper sticker.",2019-08-18T17:23:29+0000,the Progressive Change Campaign Committee PAC and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,0,99,0,999,0.026316,Arizona,0.017544,New Hampshire,0.04386,Washington,0.008772,Virginia,0.061404,Texas,0.026316,Tennessee,0.008772,South Dakota,0.017544,South Carolina,0.008772,Rhode Island,0.052632,Pennsylvania,0.008772,Oregon,0.017544,Ohio,0.061404,North Carolina,0.078947,New York,0.008772,New Mexico,0.035088,New Jersey,0.008772,Nebraska,0.131579,California,0.008772,Idaho,0.026316,Colorado,0.008772,Delaware,0.008772,"Washington, District of Columbia",0.061404,Florida,0.035088,Georgia,0.017544,Hawaii,0.04386,Illinois,0.026316,Montana,0.008772,Kansas,0.026316,Louisiana,0.017544,Maryland,0.017544,Massachusetts,0.026316,Michigan,0.026316,Missouri,0.017544,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Send her back."" ""Go back to where you came from."" These racist attacks against Congresswomen of color must STOP.

Condemn racism and stand with the Squad against Donald Trump's racist attacks. Donate $3 or more and get this ""I'm with the Squad!"" bumper sticker.",2019-08-18T17:23:28+0000,the Progressive Change Campaign Committee PAC and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,0,99,0,999,0.25,New York,0.25,Pennsylvania,0.25,Texas,0.25,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Send her back."" ""Go back to where you came from."" These racist attacks against Congresswomen of color must STOP.

Condemn racism and stand with the Squad against Donald Trump's racist attacks. Donate $3 or more and get this ""I'm with the Squad!"" bumper sticker.",2019-08-18T17:23:27+0000,the Progressive Change Campaign Committee PAC and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,0,99,0,999,0.125,Alabama,0.0625,Alaska,0.0625,Arizona,0.125,California,0.0625,Florida,0.0625,Georgia,0.0625,Illinois,0.0625,Indiana,0.0625,North Carolina,0.0625,Ohio,0.125,Oregon,0.0625,Pennsylvania,0.0625,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""Send her back."" ""Go back to where you came from."" These racist attacks against Congresswomen of color must STOP.

Condemn racism and stand with the Squad against Donald Trump's racist attacks. Donate $3 or more and get this ""I'm with the Squad!"" bumper sticker.",2019-08-18T17:23:17+0000,the Progressive Change Campaign Committee PAC and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.,0,99,0,999,0.090909,Arizona,0.090909,California,0.090909,Kentucky,0.090909,Maryland,0.181818,New Mexico,0.090909,New York,0.090909,Oklahoma,0.181818,Pennsylvania,0.090909,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Easy color-coded method allows liberals to easily identify today's deplorables!,2019-08-18T11:24:08+0000,Bradford Broyles ,500,999,100000,199999,0.000407,California,0.014083,"Washington, District of Columbia",0.941172,Texas,0.044338,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
“It is not enough to be quietly non-racist. Now is the time to be vocally anti-racist!”,2019-08-18T07:41:38+0000,Natural & Fit Designs,0,99,1000,4999,0.002782,North Dakota,0.061213,North Carolina,0.029494,Michigan,0.010573,Minnesota,0.03951,Mississippi,0.016694,Missouri,0.003339,Nebraska,0.006678,Nevada,0.026711,New Jersey,0.002782,New Mexico,0.074012,New York,0.037284,Ohio,0.033945,Maryland,0.006678,Oklahoma,0.002226,Oregon,0.034502,Pennsylvania,0.003895,Rhode Island,0.037841,South Carolina,0.022816,Tennessee,0.079577,Texas,0.042293,Virginia,0.003339,Washington,0.020033,Massachusetts,0.002226,Maine,0.001669,Utah,0.002782,Colorado,0.000556,Wyoming,0.001113,Hawaii,0.000556,New Hampshire,0.000556,West Virginia,0.042293,Alabama,0.000556,Alaska,0.005565,Arizona,0.020033,Arkansas,0.048414,California,0.011686,Connecticut,0.043406,Louisiana,0.003895,Delaware,0.012243,"Washington, District of Columbia",0.073456,Florida,0.059544,Georgia,0.001669,Idaho,0.028937,Illinois,0.016138,Indiana,0.002782,Iowa,0.004452,Kansas,0.011686,Kentucky,0.005565,Wisconsin,,,,,,
“It is not enough to be quietly non-racist. Now is the time to be vocally anti-racist!”,2019-08-18T07:33:03+0000,Natural & Fit Designs,0,99,1000,4999,0.051895,Alabama,0.005766,Rhode Island,0.002471,Nevada,0.025535,New Jersey,0.060956,New York,0.060956,North Carolina,0.034596,Ohio,0.00659,Oklahoma,0.034596,Pennsylvania,0.049423,South Carolina,0.027183,Missouri,0.037891,Tennessee,0.067545,Texas,0.041186,Virginia,0.004119,Washington,0.007414,Wisconsin,0.000824,North Dakota,0.000824,Oregon,0.002471,Nebraska,0.052718,Mississippi,0.008237,Arizona,0.001647,Hawaii,0.017298,Arkansas,0.026359,California,0.019769,Connecticut,0.004942,Delaware,0.00659,"Washington, District of Columbia",0.071664,Florida,0.061779,Georgia,0.037068,Illinois,0.003295,Minnesota,0.017298,Indiana,0.003295,Iowa,0.005766,Kansas,0.017298,Kentucky,0.056837,Louisiana,0.023064,Maryland,0.009885,Massachusetts,0.032125,Michigan,0.000824,Maine,,,,,,,,,,,,,,,,,,,,,,
"Having my mom Sherry and my brother Jake out for my campaign rally today was my absolute favorite part of the evening. 

Let me tell you a little about Sherry. She moved to California by herself when she was 17 and fudged her age to get a job, car, and apartment. 

She always tried to be involved in our lives even when she worked multiple jobs and had trouble with our dad. She planned a really fun Halloween party for our friends when I was in 4th grade that all my high school friends still talk about even though we're grown. She lead my brother’s cub scout troupe and took him to baseball practice, and came to girl scout camp. 

As we got older our house was the safe haven for endless streams of our friends. Some in crisis, some just came for the Motown parties and food. 

We were always taught to be kind and compassionate. I remember her pulling over on the highway to dump a person that used racist slurs in her car. We had foster kids and an extra set of bunk beds for whoever needed a place. 

When we got into middle school she started taking us to work at night. We cleaned offices, homes, and factories. Other nights we slung pizza in the back of a liquor store. I spent a lot of time on shop floors, farms, and in custodial closets. Respect for manual labor and working class people was central to my formation.

My mom always wanted to be a teacher or social worker, but never had the chance to finish college. 
So this is for her.",2019-08-18T02:53:38+0000,Emily Demorest for City Commission,0,99,1000,4999,1,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-18T01:54:05+0000,NARAL Pro-Choice America,0,99,1000,4999,0.006362,Alabama,0.040775,Pennsylvania,0.011567,Nevada,0.004627,New Hampshire,0.019954,New Jersey,0.012435,New Mexico,0.050896,New York,0.031232,North Carolina,0.000578,North Dakota,0.045113,Ohio,0.008097,Oklahoma,0.027183,Oregon,0.004338,Rhode Island,0.004338,Montana,0.011857,South Carolina,0.001735,South Dakota,0.017062,Tennessee,0.058126,Texas,0.005495,Utah,0.002892,Vermont,0.0214,Virginia,0.034702,Washington,0.005205,West Virginia,0.02111,Wisconsin,0.006073,Nebraska,0.022267,Missouri,0.002313,Alaska,0.005784,Idaho,0.028629,Arizona,0.005495,Arkansas,0.125795,California,0.030364,Colorado,0.016773,Connecticut,0.003759,Delaware,0.001157,"Washington, District of Columbia",0.076056,Florida,0.016194,Georgia,0.003181,Hawaii,0.040197,Illinois,0.002313,Mississippi,0.019086,Indiana,0.009543,Iowa,0.012435,Kansas,0.016773,Kentucky,0.006362,Louisiana,0.006362,Maine,0.013013,Maryland,0.023424,Massachusetts,0.043088,Michigan,0.01417,Minnesota,0.002313,Wyoming
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-18T01:54:05+0000,NARAL Pro-Choice America,0,99,1000,4999,0.00201,Alaska,0.065327,New York,0.007538,Louisiana,0.012563,Maryland,0.022111,Massachusetts,0.038693,Michigan,0.017085,Minnesota,0.01608,Missouri,0.00402,Montana,0.011558,Nevada,0.024121,New Jersey,0.012563,New Mexico,0.023618,North Carolina,0.010553,Kansas,0.035678,Ohio,0.009548,Oklahoma,0.027136,Oregon,0.044724,Pennsylvania,0.003518,Rhode Island,0.012563,Tennessee,0.047236,Texas,0.017588,Virginia,0.035678,Washington,0.005025,West Virginia,0.017588,Kentucky,0.022111,Indiana,0.007035,Arkansas,0.00402,Utah,0.003518,Delaware,0.00402,Hawaii,0.006533,Iowa,0.005528,Maine,0.00402,Mississippi,0.003518,Nebraska,0.00402,New Hampshire,0.00201,North Dakota,0.009045,South Carolina,0.002513,South Dakota,0.00402,Vermont,0.045729,Illinois,0.003015,Wyoming,0.00603,Alabama,0.034673,Arizona,0.138693,California,0.029648,Colorado,0.01407,Connecticut,0.002513,"Washington, District of Columbia",0.079397,Florida,0.017588,Georgia,0.003015,Idaho,0.019598,Wisconsin
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-18T01:54:01+0000,NARAL Pro-Choice America,0,99,1000,4999,0.00787,Alabama,0.010648,South Carolina,0.00463,New Hampshire,0.030093,New Jersey,0.007407,New Mexico,0.06713,New York,0.025463,North Carolina,0.053241,Ohio,0.005093,Oklahoma,0.021759,Oregon,0.043981,Pennsylvania,0.002315,Rhode Island,0.002315,South Dakota,0.004167,Nebraska,0.017593,Tennessee,0.081019,Texas,0.003704,Utah,0.004167,Vermont,0.021296,Virginia,0.040278,Washington,0.004167,West Virginia,0.01713,Wisconsin,0.000926,Wyoming,0.001389,Montana,0.009259,Nevada,0.021296,Missouri,0.001852,Alaska,0.002315,Idaho,0.038426,Arizona,0.004167,Arkansas,0.110185,California,0.012037,Colorado,0.0125,Connecticut,0.002778,Delaware,0.001852,"Washington, District of Columbia",0.062963,Florida,0.027315,Georgia,0.005093,Hawaii,0.04537,Illinois,0.002778,Mississippi,0.030556,Indiana,0.00463,Iowa,0.012037,Kansas,0.014352,Kentucky,0.007407,Louisiana,0.002315,Maine,0.013426,Maryland,0.018519,Massachusetts,0.043981,Michigan,0.014352,Minnesota,0.000463,North Dakota
It’s time for misogynistic and racist Representative Steve King to resign. Sign the petition if you agree!,2019-08-18T01:53:56+0000,NARAL Pro-Choice America,0,99,1000,4999,0.00432,Alabama,0.00108,Rhode Island,0.021598,New Jersey,0.009719,New Mexico,0.076674,New York,0.041037,North Carolina,0.00108,North Dakota,0.034557,Ohio,0.011879,Oklahoma,0.024838,Oregon,0.048596,Pennsylvania,0.011879,South Carolina,0.011879,Nevada,0.021598,Tennessee,0.072354,Texas,0.006479,Utah,0.0054,Vermont,0.019438,Virginia,0.024838,Washington,0.00324,West Virginia,0.025918,Wisconsin,0.00108,Wyoming,0.00216,Delaware,0.00324,New Hampshire,0.0054,Montana,0.0054,Alaska,0.046436,Illinois,0.037797,Arizona,0.007559,Arkansas,0.104752,California,0.016199,Colorado,0.011879,Connecticut,0.00108,"Washington, District of Columbia",0.082073,Florida,0.016199,Georgia,0.0054,Hawaii,0.0054,Idaho,0.024838,Indiana,0.016199,Missouri,0.009719,Iowa,0.0054,Kansas,0.010799,Kentucky,0.009719,Louisiana,0.00324,Maine,0.015119,Maryland,0.015119,Massachusetts,0.045356,Michigan,0.009719,Minnesota,0.00324,Mississippi,0.00108,South Dakota,,
"If you think white supremacist violence should be regarded as “domestic terrorism,” here are a few things to consider:",2019-08-18T01:02:24+0000,The American Friends Service Committee (AFSC),0,99,0,999,0.008242,Alabama,0.032967,Ohio,0.008242,Nebraska,0.002747,Nevada,0.013736,New Hampshire,0.016484,New Jersey,0.016484,New Mexico,0.071429,New York,0.03022,North Carolina,0.005495,Oklahoma,0.002747,Mississippi,0.024725,Oregon,0.120879,Pennsylvania,0.016484,Tennessee,0.03022,Texas,0.010989,Vermont,0.024725,Virginia,0.046703,Washington,0.005495,West Virginia,0.010989,Missouri,0.027473,Minnesota,0.002747,Alaska,0.005495,Hawaii,0.024725,Arizona,0.005495,Arkansas,0.082418,California,0.019231,Colorado,0.013736,Connecticut,0.010989,"Washington, District of Columbia",0.046703,Florida,0.019231,Georgia,0.038462,Illinois,0.027473,Michigan,0.021978,Indiana,0.016484,Iowa,0.016484,Kansas,0.013736,Kentucky,0.005495,Louisiana,0.013736,Maine,0.027473,Maryland,0.046703,Massachusetts,0.013736,Wisconsin,,,,,,,,,,,,,,,,,,
"BOSTON HERALD CALLS OUT WARREN FOR ‘DANGEROUS AND FALSE RHETORIC’ AGAINST POLICE, PAINTING LAW ENFORCEMENT AS CORRUPT AND RACIST.  

The editors of the Boston Herald are calling on 2020 Democrat presidential candidate Sen. Elizabeth Warren (D-MA) to “stop using dangerous and false” rhetoric regarding law enforcement officers.  “Law enforcement is under assault in this country,” wrote the Herald’s editorial board. “Several ICE facilities have been attacked this year. On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff. Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

The Boston Herald urged that Democratic presidential candidate Sen. Elizabeth Warren (D-Mass.) “must stop using dangerous and false rhetoric immediately,” against police by painting law enforcement as hopelessly corrupt and racist. The paper argued this puts police in danger and cited law enforcement officials concerned about Warren’s rhetoric.

The Herald also specifically flagged its hometown senator for a tweet perpetuating the falsehood that teenager Michael Brown was “murdered” by police in Ferguson, Mo., even though according to the investigation into Brown’s case released during the Obama administration, “The unarmed 18-year-old black man’s shooting by a police officer was ruled an act of ‘self-defense’ by the U.S. Department of Justice. Witnesses corroborated the officer’s testimony that Brown was charging at him after already trying to wrestle away his gun,” the Herald wrote.

“The Massachusetts Chiefs of Police Association wrote to Warren Tuesday saying her Friday tweet that black teen Michael Brown of Ferguson, Mo., was  ‘murdered by a white police officer’ is ‘appalling,’” the Herald noted.

The Herald’s accuracy was in contrast to national media networks like MSNBC and CNN, which DID NOT not correct Warren’s statement.

Former George W. Bush White House spokesman Ari Fleischer, a prominent conservative, tweeted about the network silence, which was reported by The Washington Free Beacon: “MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered.”

    MSNBC, CNN Ignore Warren and Harris Falsely Tweeting Michael Brown Was Murdered https://t.co/gRJZqDmGZ0

    — Ari Fleischer (@AriFleischer) August 13, 2019

The Herald noted that two Massachusetts police officers were murdered last year.

The Boston Herald editorial notes:

    Last year it was ICE she targeted for expulsion, saying that it should be replaced with “something that reflects our morality.” She bellowed to a boisterous Boston City Hall Plaza crowd that, “This is about children held in cages. This is about babies scattered all across this country.” [Emphasis added]

     Just days later, a Cambridge man offered to pay $500 to anyone who would kill an ICE agent. Law enforcement officers — the same ones Warren derides routinely — apprehended and charged the man. [Emphasis added]

“On Wednesday, six Philadelphia police officers were shot in the line of duty during a standoff,” The Boston Herald editors wrote. “Those same police also had to deal with being taunted by some bystanders, who laughed and yelled at them in the midst of the gunfire.”

Last year, police chiefs in Massachusetts denounced Warren for her comments at a predominantly black American college that police departments in the U.S. are racist.

“Let’s just start with the hard truth about our criminal justice system,” Warren said in August 2018. “It’s racist. It is. And when I say our system, I mean all the way. I mean front to back.”

Since January, the Officer Down Memorial Page records that 73 law enforcement officers have died or been killed in the line of duty. Last year, more than 160 law enforcement officers died or were killed across the country.

https://www.aim.org/aim-column/boston-herald-calls-out-warren-for-dangerous-and-false-rhetoric/",2019-08-18T00:07:38+0000,Verde Village News,0,99,0,999,1,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
